Publisher	Year	Race
frontiers	2017	White
frontiers	2013	White
plos	2019	White
plos	2019	White
frontiers	2018	White
frontiers	2018	White
frontiers	2018	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
frontiers	2015	White
hindawi	2014	White
hindawi	2014	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2017	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2020	White
hindawi	2020	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2015	White
hindawi	2020	White
hindawi	2020	White
hindawi	2017	White
hindawi	2017	White
hindawi	2017	White
hindawi	2016	White
hindawi	2017	White
hindawi	2017	White
hindawi	2017	White
hindawi	2016	White
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2018	API
hindawi	2018	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2018	API
hindawi	2018	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2016	API
hindawi	2016	API
hindawi	2018	API
hindawi	2018	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2020	API
hindawi	2020	API
hindawi	2020	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2014	API
hindawi	2017	API
hindawi	2017	API
hindawi	2018	API
hindawi	2018	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2016	API
hindawi	2016	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2015	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2017	API
hindawi	2017	API
hindawi	2018	API
hindawi	2018	API
hindawi	2016	API
hindawi	2016	API
hindawi	2014	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2015	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
frontiers	2019	White
hindawi	2019	White
hindawi	2014	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2015	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
frontiers	2019	White
hindawi	2019	White
hindawi	2014	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2015	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
frontiers	2019	White
hindawi	2019	White
hindawi	2014	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2012	White
hindawi	2015	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	White
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2014	API
frontiers	2015	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2014	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2013	API
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2018	White
hindawi	2016	API
plos	2011	White
plos	2011	White
plos	2011	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2015	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2016	White
plos	2016	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2017	White
plos	2015	White
plos	2016	White
plos	2016	White
plos	2017	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2020	API
plos	2020	API
plos	2014	API
plos	2014	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2020	API
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2020	White
plos	2020	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2018	White
plos	2018	White
plos	2020	White
plos	2020	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2016	White
plos	2007	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2010	White
plos	2012	White
plos	2012	White
plos	2019	White
plos	2015	White
plos	2018	White
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2007	API
plos	2007	API
plos	2007	API
plos	2007	API
plos	2011	API
plos	2011	API
plos	2011	API
plos	2011	API
plos	2011	API
plos	2011	API
plos	2011	API
pnas	2011	API
plos	2014	API
plos	2014	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2009	API
plos	2009	API
plos	2013	API
plos	2012	API
pnas	2019	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2017	API
plos	2019	API
plos	2019	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2018	API
plos	2017	API
plos	2019	White
plos	2019	White
plos	2019	White
plos	2020	White
pnas	2018	White
plos	2020	API
plos	2020	API
plos	2018	API
plos	2019	API
plos	2018	API
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2018	API
plos	2018	API
frontiers	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2018	API
plos	2018	API
plos	2016	API
plos	2019	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2012	API
frontiers	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2016	API
frontiers	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2018	API
plos	2018	API
plos	2016	API
plos	2019	API
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2020	API
plos	2020	API
plos	2017	API
plos	2019	API
plos	2019	API
plos	2019	API
plos	2018	API
plos	2018	API
plos	2020	API
plos	2020	API
plos	2019	API
plos	2019	API
plos	2019	API
plos	2019	White
plos	2019	White
plos	2018	White
plos	2018	White
plos	2019	White
plos	2019	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2011	White
plos	2011	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2011	White
plos	2011	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2012	White
plos	2020	White
plos	2020	White
plos	2019	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2019	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2018	API
plos	2018	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2008	API
plos	2009	API
plos	2009	API
plos	2009	API
plos	2009	API
plos	2009	API
plos	2009	API
plos	2009	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2010	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2017	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2012	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2015	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2013	API
plos	2019	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2014	API
plos	2011	API
plos	2011	API
plos	2011	API
plos	2011	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2016	API
plos	2018	API
plos	2018	API
plos	2007	API
plos	2007	API
plos	2010	White
plos	2009	White
plos	2009	White
plos	2015	White
plos	2010	White
plos	2014	White
plos	2015	White
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2013	Hispanic
plos	2017	Hispanic
plos	2017	Hispanic
plos	2017	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2016	Hispanic
plos	2019	API
plos	2018	API
plos	2018	API
plos	2012	White
plos	2019	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2012	White
plos	2016	API
plos	2020	White
plos	2020	White
plos	2020	White
plos	2017	White
plos	2016	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2017	White
plos	2016	White
plos	2017	White
plos	2016	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2017	White
plos	2016	White
plos	2011	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2012	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2007	White
plos	2007	White
plos	2008	White
plos	2008	White
plos	2008	White
plos	2013	White
plos	2013	White
plos	2006	White
plos	2011	White
plos	2014	White
plos	2014	White
frontiers	2020	White
plos	2012	White
plos	2013	White
plos	2013	White
plos	2014	White
plos	2014	White
frontiers	2020	White
plos	2013	White
plos	2013	White
plos	2014	White
plos	2014	White
frontiers	2020	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2019	White
plos	2020	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2016	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2020	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2009	White
plos	2018	Hispanic
plos	2017	Hispanic
plos	2017	Hispanic
plos	2018	Hispanic
plos	2009	White
plos	2009	White
plos	2009	White
plos	2010	White
plos	2007	White
plos	2005	White
plos	2005	White
plos	2005	White
plos	2007	White
plos	2007	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2007	White
plos	2007	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2012	White
plos	2016	White
plos	2014	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2010	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2013	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2012	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2011	White
plos	2007	White
plos	2007	White
plos	2007	White
plos	2007	White
plos	2007	White
plos	2007	White
plos	2007	White
plos	2007	White
plos	2007	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2009	White
plos	2005	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2014	White
plos	2014	White
plos	2014	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2019	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2020	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2017	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2016	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2018	White
plos	2019	White
plos	2019	White
plos	2013	API
plos	2015	White
plos	2012	White
pnas	2012	White
pnas	2012	White
pnas	2012	White
plos	2013	White
pnas	2013	White
pnas	2011	White
pnas	2011	White
pnas	2011	White
pnas	2011	White
pnas	2003	White
pnas	2014	White
pnas	2014	White
pnas	2009	White
pnas	2009	White
pnas	2009	White
pnas	2005	White
pnas	2010	White
pnas	2010	White
pnas	2010	White
pnas	2006	White
pnas	2006	White
pnas	2004	White
pnas	2008	White
plos	2012	White
pnas	2012	White
pnas	2012	White
pnas	2012	White
pnas	2003	White
pnas	2001	White
pnas	2001	White
pnas	2001	White
pnas	2004	White
plos	2015	White
plos	2012	White
pnas	2012	White
pnas	2012	White
pnas	2012	White
plos	2013	White
pnas	2013	White
pnas	2011	White
pnas	2011	White
pnas	2011	White
pnas	2011	White
pnas	2014	White
pnas	2014	White
pnas	2001	White
pnas	2001	White
pnas	2001	White
pnas	2009	White
pnas	2009	White
pnas	2009	White
pnas	2010	White
pnas	2010	White
pnas	2010	White
pnas	2004	White
pnas	2008	White
plos	2008	API
plos	2008	API
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2015	White
plos	2016	White
plos	2015	White
plos	2015	White
